pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEOD00000175,14,0,2009,PRAMOD KUMAR MALLICK,SC,Odisha,NIALI,SC,BJD,,90658,M,1,2,FALSE,FALSE,65.45,50653,36.57,59,,2,2
AEOD00000175,15,0,2014,PRAMOD KUMAR MALLICK,SC,Odisha,NIALI,SC,BJD,BJD,88119,M,1,2,FALSE,TRUE,53.27,25809,15.6,65,,2,2
AEOD00000180,15,0,2014,SUDARSAN MURMU,ST,Odisha,RAIRANGPUR,ST,AAAP,,1126,M,12,1,FALSE,FALSE,0.72,12,0.01,57,,,1
AEOD000009,15,0,2014,PURNA CHANDRA NAYAK,SC,Odisha,DASPALLA,SC,BJD,,75832,M,1,1,FALSE,FALSE,65.46,57327,49.49,56,,1,1
AEOD000012,14,0,2009,GHASI RAM MAJHI,ST,Odisha,NUAPADA,GEN,BSP,,17823,M,4,2,FALSE,FALSE,13.04,14631,10.71,47,,,2
AEOD000012,15,0,2014,GHASI RAM MAJHI,ST,Odisha,NUAPADA,GEN,INC,BSP,39654,M,3,2,TRUE,FALSE,25.9,37043,24.2,50,,,2
AEOD000013,15,0,2014,DAYANIDHI NAIK,SC,Odisha,BHAWANIPATNA,SC,BJP,,32449,M,3,1,FALSE,FALSE,21.75,28129,18.85,42,,,1
AEOD000022,15,0,2014,RAJKISHORE NAYAK,SC,Odisha,KHURDA,GEN,BSP,,762,M,6,1,FALSE,FALSE,0.48,49,0.03,38,,,1
AEOD000023,15,0,2014,BRUNDABAN BEHERA,SC,Odisha,POLASARA,GEN,SKD,,1204,M,6,1,FALSE,FALSE,0.87,424,0.31,58,,,1
AEOD000024,15,0,2014,DHARANIDHAR BEHERA,SC,Odisha,CHHATRAPUR,SC,BJP,,27511,M,3,1,FALSE,FALSE,19.81,6360,4.58,39,,,1
AEOD000025,15,0,2014,BIPIN BIHARI DASH,GEN,Odisha,BERHAMPUR,GEN,JM,,156,M,14,1,FALSE,FALSE,0.14,0,0,49,,,1
AEOD000026,15,0,2014,BIDYADHAR JENA,GEN,Odisha,DIGAPAHANDI,GEN,CPM,,2399,M,4,1,FALSE,FALSE,1.87,2,0,62,,,1
AEOD000027,15,0,2014,MANDANGI MADHAVA RAO,ST,Odisha,GUNUPUR,ST,CPI(ML)(L),,2044,M,6,1,FALSE,FALSE,1.43,435,0.3,32,,,1
