pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEPY12824,8,0,1991,M. ELANGO,,Puducherry,CASSICADE,GEN,JD,,4927,M,1,1,FALSE,FALSE,49.97,449,4.55,,,1,1
AEPY81947,7,0,1990,P. ANANDA BASKARAN,,Puducherry,VILLENOUR,GEN,INC,,8442,M,1,2,FALSE,FALSE,54.3,3736,24.03,,,2,2
AEPY81947,8,0,1991,P. ANANDABASKARAN,,Puducherry,VILLENOUR,GEN,INC,INC,8190,M,1,2,FALSE,TRUE,54.09,1450,9.58,,,2,2
AEPY81971,3,0,1974,"PETHAPERUMAL, V.",,Puducherry,THATTANCHAVADY,GEN,NCO,,3468,M,1,6,FALSE,FALSE,46.85,758,10.24,,,5,6
AEPY81971,4,0,1977,V. PETHAPERUMAL,,Puducherry,THATTANCHAVADY,GEN,JNP,NCO,4669,M,1,6,TRUE,TRUE,54.46,2664,31.07,,,5,6
AEPY81971,5,0,1980,V. PETHAPERUMAL,,Puducherry,THATTANCHAVADY,GEN,JNP,JNP,4824,M,1,6,FALSE,TRUE,48.85,2270,22.99,,,5,6
AEPY81971,6,0,1985,V. PETHAPERUMAL,,Puducherry,THATTANCHAVADY,GEN,JNP,JNP,6228,M,1,6,FALSE,TRUE,44.66,2302,16.51,,,5,6
AEPY81971,7,0,1990,V. PETHAPERUMAL,,Puducherry,THATTANCHAVADY,GEN,JD,JNP,9503,M,1,6,TRUE,TRUE,51.31,982,5.3,,,5,6
AEPY81971,8,0,1991,V. PETHAPERUMAL,,Puducherry,THATTANCHAVADY,GEN,JD,JD,5285,M,2,6,FALSE,TRUE,29.37,5172,28.74,,,5,6
AEPY82045,6,0,1985,R.V.JANAKIRAMAN,,Puducherry,NELLITHOPE,GEN,DMK,,5526,M,1,3,FALSE,FALSE,51.78,1036,9.71,,,3,3
AEPY82045,7,0,1990,R. V. JANKIRAMAN,,Puducherry,NELLITHOPE,GEN,DMK,DMK,6601,M,1,3,FALSE,TRUE,41.58,530,3.34,,,3,3
AEPY82045,8,0,1991,R. V. JANAKIRAMAN,,Puducherry,NELLITHOPE,GEN,DMK,DMK,7067,M,1,3,FALSE,TRUE,49.05,79,0.55,,,3,3
AEPY82077,8,0,1991,T. THIAGARAJAN,,Puducherry,KURUVINATHAM,GEN,INC,,6765,M,1,1,FALSE,FALSE,51.72,2751,21.03,,,1,1
AEPY82096,8,0,1991,A. M. H. NAZEEM,,Puducherry,KARAIKAL,GEN,DMK,,6809,M,1,1,FALSE,FALSE,59.31,2420,21.08,,,1,1
AEPY82102,8,0,1991,V. M. C. V. GANAPATHY,,Puducherry,NERAVY-GRAND ALDEE,GEN,ADK,,6384,M,1,1,FALSE,FALSE,49.67,239,1.86,,,1,1
AEPY82257,7,0,1990,R. VISWANATHAN,,Puducherry,REDDIARPALAYAM,GEN,CPI,,11153,M,1,2,FALSE,FALSE,50.82,2671,12.17,,,2,2
AEPY82257,8,0,1991,R. VISWANATHAN,,Puducherry,REDDIARPALAYAM,GEN,CPI,CPI,13134,M,1,2,FALSE,TRUE,64,6617,32.24,,,2,2
AEPY82295,8,0,1991,A. V. SUBRAMANIAN,,Puducherry,KARAIKAL SOUTH,GEN,INC,,6189,M,1,1,FALSE,FALSE,61.1,2465,24.33,,,1,1
AEPY82326,8,0,1991,MALLADI KRISHNA RAO,,Puducherry,YANAM,GEN,IND,,6,M,6,1,FALSE,FALSE,0.05,0,0,,,,1
AEPY82399,5,0,1980,V. VAITHILINGAM,,Puducherry,NETTAPAKKAM,GEN,INC(I),,4076,M,2,4,FALSE,FALSE,48.4,3932,46.69,,,3,4
AEPY82399,6,0,1985,V. VAITHILINGAM,,Puducherry,NETTAPAKKAM,GEN,INC,INC(I),6946,M,1,4,FALSE,FALSE,72.94,4369,45.88,,,3,4
AEPY82399,7,0,1990,V. VAITHILINGAM,,Puducherry,NETTAPAKKAM,GEN,INC,INC,7332,M,1,4,FALSE,TRUE,55.34,4139,31.24,,,3,4
AEPY82399,8,0,1991,V. VAITHILINGAM,,Puducherry,NETTAPAKKAM,GEN,INC,INC,8095,M,1,4,FALSE,TRUE,66.14,4313,35.24,,,3,4
AEPY82503,6,0,1985,R. KAMALAKKANNAN,,Puducherry,TIRUNALLAR,GEN,DMK,,3475,M,2,3,FALSE,FALSE,36.99,2150,22.88,,,1,3
AEPY82503,7,0,1990,R. KAMALAKKANNAN,,Puducherry,TIRUNALLAR,GEN,IND,DMK,4124,M,1,3,FALSE,FALSE,35.7,426,3.69,,,1,3
AEPY82503,8,0,1991,R. KAMALAKKANNAN,,Puducherry,TIRUNALLAR,GEN,IND,IND,2994,M,2,3,FALSE,TRUE,28.14,637,5.99,,,1,3
AEPY82732,8,0,1991,T. G. RADHAKRISHNAN,,Puducherry,OZHUKARAI,GEN,IND,,3,M,11,1,FALSE,FALSE,0.02,0,0,,,,1
AEPY82766,4,0,1977,G. PANJAVARNAM,,Puducherry,COTCHERY,GEN,IND,,1674,M,2,5,FALSE,FALSE,20.83,507,6.31,,,1,5
AEPY82766,5,0,1980,G. PANJAVARNAM,,Puducherry,COTCHERY,GEN,DMK,IND,4133,M,1,5,FALSE,FALSE,49.93,1629,19.68,,,1,5
AEPY82766,6,0,1985,G. PANJAVARNAM,,Puducherry,COTCHERY,GEN,DMK,DMK,4441,M,2,5,FALSE,TRUE,43.02,4334,41.99,,,1,5
