pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEHR10002,10,0,2005,BIMLA KADIAN,GEN,Haryana,BERI,GEN,BRPP,,164,F,8,2,FALSE,FALSE,0.21,5,0.01,28,,,2
AEHR10002,11,0,2009,BIMLA KADIAN,GEN,Haryana,PANIPAT RURAL,GEN,INLD,BRPP,17134,F,2,2,TRUE,FALSE,17.84,4913,5.12,54,,,2
AEHR10017,10,0,2005,KANTA DEVI,SC,Haryana,JHAJJAR,SC,INLD,,29545,F,2,2,FALSE,FALSE,34.37,20626,23.99,42,,,2
AEHR10017,11,0,2009,KANTA DEVI,SC,Haryana,JHAJJAR,SC,INLD,INLD,21023,F,2,2,FALSE,FALSE,25.95,16858,20.81,47,,,2
AEHR10031,10,0,2005,RAJINDER SINGH S/O SURAJ MAL,GEN,Haryana,BAHADURGARH,GEN,INC,,41313,M,1,2,FALSE,FALSE,40.33,5096,4.97,48,,2,2
AEHR10031,11,0,2009,RAJINDER SINGH JOON,GEN,Haryana,BAHADURGARH,GEN,INC,INC,38641,M,1,2,FALSE,TRUE,43.29,19352,21.68,53,,2,2
AEHR10034,10,0,2005,ANIL KUMAR,GEN,Haryana,BAHADURGARH,GEN,IND,,139,M,12,2,FALSE,FALSE,0.14,12,0.01,28,,,2
AEHR10034,11,0,2009,ANIL KUMAR,GEN,Haryana,BAHADURGARH,GEN,BSP,IND,2270,M,6,2,FALSE,FALSE,2.54,1438,1.61,43,,,2
AEHR100368,7,1,1993,Randeep Singh,,Haryana,Narwana,GEN,INC,,28342,M,2,5,FALSE,FALSE,37.47,0,0,,,3,5
AEHR100368,8,0,1996,RANDEEP SINGH,,Haryana,NARWANA,GEN,INC,INC,28286,M,1,5,FALSE,FALSE,32.63,849,0.98,,,3,5
AEHR100368,9,0,2000,RANDEEP SINGH SURJEWALA,,Haryana,NARWANA,GEN,INC,INC,39729,M,2,5,FALSE,TRUE,45.62,37058,42.55,,,3,5
AEHR100368,10,0,2005,RANDEEP SINGH SURJEWALA,GEN,Haryana,NARWANA,GEN,INC,INC,52813,M,1,5,FALSE,FALSE,49.02,1859,1.73,37,,3,5
AEHR100368,11,0,2009,RANDEEP SINGH SURJEWALA,GEN,Haryana,KAITHAL,GEN,INC,INC,59889,M,1,5,FALSE,TRUE,51.3,22502,19.28,42,,3,5
AEHR100390,8,1,1998,Kuldeep Singh Bishnoi,,Haryana,ADAMPUR,GEN,INC,,49077,M,1,2,FALSE,FALSE,53.51,17775,19.38,,,2,2
AEHR100390,11,0,2009,KULDEEP BISHNOI,GEN,Haryana,ADAMPUR,GEN,HJCBL,INC,48224,M,1,2,TRUE,FALSE,45.77,6015,5.71,41,,2,2
AEHR100413,9,1,2000,Abhay Singh Chautala,,Haryana,RORI,GEN,INLD,,93402,M,1,2,FALSE,FALSE,90.48,86011,83.32,,,2,2
AEHR100413,11,1,2010,Abhay Singh Chautala,,Haryana,ELLENABAD,GEN,INLD,INLD,64813,M,1,2,FALSE,FALSE,50.75,6227,4.88,,,2,2
AEHR10042,10,0,2005,RAJ SINGH,GEN,Haryana,BAHADURGARH,GEN,IND,,991,M,7,2,FALSE,FALSE,0.97,171,0.17,40,,,2
AEHR10042,11,0,2009,RAJ SINGH,GEN,Haryana,BAHADURGARH,GEN,HJCBL,IND,4178,M,5,2,FALSE,FALSE,4.68,1908,2.14,48,,,2
AEHR100425,9,1,2002,GHANSHYAM DASS,,Haryana,YAMUNANAGAR,GEN,BJP,,14997,M,4,3,FALSE,FALSE,12.89,7263,6.24,,,,3
AEHR100425,10,0,2005,GHANSHYAM DASS,GEN,Haryana,YAMUNANAGAR,GEN,BJP,BJP,22851,M,2,3,FALSE,FALSE,23.26,4532,4.61,53,,,3
AEHR100425,11,0,2009,GHANSHYAM DASS,GEN,Haryana,YAMUNANAGAR,GEN,BJP,BJP,15526,M,3,3,FALSE,FALSE,13.75,5824,5.16,58,,,3
AEHR100439,9,1,2003,Swatantar Bala,,Haryana,Fatehabad,GEN,INLD,,45597,F,1,3,FALSE,FALSE,39.41,7672,6.63,,,1,3
AEHR100439,10,0,2005,SWATANTAR BALA CHAUDHARY,GEN,Haryana,FATEHABAD,GEN,INLD,INLD,50386,F,2,3,FALSE,TRUE,40.42,44614,35.79,49,,1,3
AEHR100439,11,0,2009,SWATANTAR BALA CHAUDHARY,GEN,Haryana,FATEHABAD,GEN,INLD,INLD,37536,F,3,3,FALSE,FALSE,25.37,30140,20.38,54,,1,3
AEHR100440,9,1,2003,Dura Ram,,Haryana,Fatehabad,GEN,INC,,37925,M,2,3,FALSE,FALSE,32.78,15645,13.52,,,1,3
AEHR100440,10,0,2005,DURA RAM,GEN,Haryana,FATEHABAD,GEN,INC,INC,61011,M,1,3,FALSE,FALSE,48.95,10625,8.52,45,,1,3
AEHR100440,11,0,2009,DURA RAM,GEN,Haryana,FATEHABAD,GEN,INC,INC,45835,M,2,3,FALSE,TRUE,30.99,8299,5.61,51,,1,3
AEHR100455,10,1,2005,Azad Singh,,Haryana,Kiloi,GEN,INLD,,3063,M,2,2,FALSE,FALSE,2.78,2746,2.49,,,,2
AEHR100455,11,0,2009,AZAD SINGH,SC,Haryana,BAWANI KHERA,SC,INLD,INLD,28766,M,2,2,FALSE,FALSE,27.55,3390,3.25,44,,,2
AEHR10047,10,0,2005,MAHAVIR SINGH,SC,Haryana,BARODA,SC,BJP,,12593,M,3,2,FALSE,FALSE,16.63,2237,2.95,67,,,2
AEHR10047,11,0,2009,MAHAVEER SINGH,SC,Haryana,HODAL,SC,BJP,BJP,560,M,4,2,FALSE,FALSE,0.6,51,0.05,41,,,2
AEHR100477,10,1,2008,RAKESH KUMAR KAMBOJ,,Haryana,INDRI,GEN,HJC(BL),,32968,M,2,2,FALSE,FALSE,28.6,1671,1.45,,,,2
AEHR100477,11,0,2009,RAKESH,GEN,Haryana,INDRI,GEN,HJCBL,HJC(BL),26153,M,3,2,FALSE,FALSE,23.43,18584,16.65,43,,,2
AEHR100515,10,1,2008,SWAMI RAGHVANAND,,Haryana,ADAMPUR,GEN,BJP,,1860,M,4,2,FALSE,FALSE,1.62,651,0.57,,,,2
AEHR100515,11,0,2009,SWAMI RAGHVANAND,GEN,Haryana,JIND,GEN,BJP,BJP,507,M,7,2,FALSE,FALSE,0.54,92,0.1,52,,,2
AEHR100555,11,1,2010,Kusum Lata Choudhary,,Haryana,ELLENABAD,GEN,SBP,,1353,F,3,1,FALSE,FALSE,1.06,161,0.13,,,,1
AEHR100561,11,1,2010,Raj Kumar,,Haryana,ELLENABAD,GEN,HSP,,122,M,9,1,FALSE,FALSE,0.1,39,0.03,,,,1
AEHR100569,11,1,2011,Sarfi Devi,,Haryana,RATIA,SC,INLD,,52368,F,2,1,FALSE,FALSE,36.33,34226,23.75,,,,1
AEHR100571,11,1,2011,C.R. Behbalpuria,,Haryana,RATIA,SC,CPM,,2166,M,4,1,FALSE,FALSE,1.5,267,0.19,,,,1
AEHR100576,11,1,2011,Devi Lal,,Haryana,RATIA,SC,RBHP,,330,M,9,1,FALSE,FALSE,0.23,71,0.05,,,,1
AEHR100577,11,1,2011,B.S. Hariyala,,Haryana,RATIA,SC,BSMP,,259,M,10,1,FALSE,FALSE,0.18,8,0.01,,,,1
AEHR100584,11,1,2011,R. Bishnoi,,Haryana,ADAMPUR,GEN,HJC(BL),,50276,M,1,1,FALSE,FALSE,48.06,22669,21.67,,,1,1
AEHR100585,11,1,2011,K.S. Beniwal,,Haryana,ADAMPUR,GEN,INC,,27607,M,2,1,FALSE,FALSE,26.39,5796,5.54,,,,1
AEHR100586,11,1,2011,R.S. Baswana,,Haryana,ADAMPUR,GEN,INLD,,21811,M,3,1,FALSE,FALSE,20.85,19971,19.09,,,,1
AEHR100587,11,1,2011,Kanta,,Haryana,ADAMPUR,GEN,IBS(K),,1840,F,4,1,FALSE,FALSE,1.76,1451,1.39,,,,1
AEHR100588,11,1,2011,Lal Chand,,Haryana,ADAMPUR,GEN,RBC,,389,M,5,1,FALSE,FALSE,0.37,25,0.02,,,,1
AEHR100591,11,1,2011,P.R. Kalyan,,Haryana,ADAMPUR,GEN,BSM,,354,M,8,1,FALSE,FALSE,0.34,104,0.1,,,,1
AEHR100594,11,1,2011,Mukesh,,Haryana,ADAMPUR,GEN,SBP,,228,M,11,1,FALSE,FALSE,0.22,58,0.06,,,,1
AEHR100603,11,1,2011,Sajjan Kumar,,Haryana,ADAMPUR,GEN,RBHP,,34,M,20,1,FALSE,FALSE,0.03,4,0,,,,1
